Port of Entry,Type of Visit,Origin,Month,Number of Visitors
SIA,OTHE,CAYMAN ISLANDS,MAY,7.0
SIA,OTHE,CAYMAN ISLANDS,JUNE,12.0
SIA,OTHE,CAYMAN ISLANDS,JULY,3.0
SIA,OTHE,CAYMAN ISLANDS,AUGUST,6.0
SIA,OTHE,CAYMAN ISLANDS,SEPTEMBER,4.0
SIA,OTHE,CAYMAN ISLANDS,OCTOBER,3.0
SIA,OTHE,CAYMAN ISLANDS,NOVEMBER,1.0
SIA,OTHE,CAYMAN ISLANDS,DECEMBER,6.0
SIA,OTHE,CHILE,JANUARY,1.0
SIA,OTHE,CHILE,FEBRUARY,0.0
SIA,OTHE,CHILE,MARCH,0.0
SIA,OTHE,CHILE,APRIL,0.0
SIA,OTHE,CHILE,MAY,0.0
SIA,OTHE,CHILE,JUNE,0.0
SIA,OTHE,CHILE,JULY,0.0
SIA,OTHE,CHILE,AUGUST,0.0
SIA,OTHE,CHILE,SEPTEMBER,0.0
SIA,OTHE,CHILE,OCTOBER,0.0
SIA,OTHE,CHILE,NOVEMBER,7.0
SIA,OTHE,CHILE,DECEMBER,0.0
SIA,OTHE,CHINA,JANUARY,11.0
SIA,OTHE,CHINA,FEBRUARY,4.0
SIA,OTHE,CHINA,MARCH,3.0
SIA,OTHE,CHINA,APRIL,10.0
SIA,OTHE,CHINA,MAY,8.0
SIA,OTHE,CHINA,JUNE,15.0
SIA,OTHE,CHINA,JULY,12.0
SIA,OTHE,CHINA,AUGUST,17.0
SIA,OTHE,CHINA,SEPTEMBER,18.0
SIA,OTHE,CHINA,OCTOBER,5.0
SIA,OTHE,CHINA,NOVEMBER,59.0
SIA,OTHE,CHINA,DECEMBER,8.0
SIA,OTHE,COLOMBIA,JANUARY,0.0
SIA,OTHE,COLOMBIA,FEBRUARY,3.0
SIA,OTHE,COLOMBIA,MARCH,2.0
SIA,OTHE,COLOMBIA,APRIL,2.0
SIA,OTHE,COLOMBIA,MAY,0.0
SIA,OTHE,COLOMBIA,JUNE,0.0
SIA,OTHE,COLOMBIA,JULY,2.0
SIA,OTHE,COLOMBIA,AUGUST,4.0
SIA,OTHE,COLOMBIA,SEPTEMBER,0.0
SIA,OTHE,COLOMBIA,OCTOBER,2.0
SIA,OTHE,COLOMBIA,NOVEMBER,2.0
SIA,OTHE,COLOMBIA,DECEMBER,2.0
SIA,OTHE,COSTA RICA,JANUARY,0.0
SIA,OTHE,COSTA RICA,FEBRUARY,1.0
SIA,OTHE,COSTA RICA,MARCH,0.0
SIA,OTHE,COSTA RICA,APRIL,0.0
SIA,OTHE,COSTA RICA,MAY,0.0
SIA,OTHE,COSTA RICA,JUNE,1.0
SIA,OTHE,COSTA RICA,JULY,2.0
SIA,OTHE,COSTA RICA,AUGUST,0.0
SIA,OTHE,COSTA RICA,SEPTEMBER,0.0
SIA,OTHE,COSTA RICA,OCTOBER,2.0
SIA,OTHE,COSTA RICA,NOVEMBER,0.0
SIA,OTHE,COSTA RICA,DECEMBER,3.0
SIA,OTHE,CUBA,JANUARY,10.0
SIA,OTHE,CUBA,FEBRUARY,1.0
SIA,OTHE,CUBA,MARCH,3.0
SIA,OTHE,CUBA,APRIL,7.0
SIA,OTHE,CUBA,MAY,1.0
SIA,OTHE,CUBA,JUNE,12.0
SIA,OTHE,CUBA,JULY,6.0
SIA,OTHE,CUBA,AUGUST,11.0
SIA,OTHE,CUBA,SEPTEMBER,6.0
SIA,OTHE,CUBA,OCTOBER,1.0
SIA,OTHE,CUBA,NOVEMBER,3.0
SIA,OTHE,CUBA,DECEMBER,8.0
SIA,OTHE,CZECHOSLOVAKIA,JANUARY,2.0
SIA,OTHE,CZECHOSLOVAKIA,FEBRUARY,3.0
SIA,OTHE,CZECHOSLOVAKIA,MARCH,2.0
SIA,OTHE,CZECHOSLOVAKIA,APRIL,0.0
SIA,OTHE,CZECHOSLOVAKIA,MAY,0.0
SIA,OTHE,CZECHOSLOVAKIA,JUNE,0.0
SIA,OTHE,CZECHOSLOVAKIA,JULY,0.0
SIA,OTHE,CZECHOSLOVAKIA,AUGUST,0.0
SIA,OTHE,CZECHOSLOVAKIA,SEPTEMBER,0.0
SIA,OTHE,CZECHOSLOVAKIA,OCTOBER,0.0
SIA,OTHE,CZECHOSLOVAKIA,NOVEMBER,0.0
SIA,OTHE,CZECHOSLOVAKIA,DECEMBER,0.0
SIA,OTHE,DENMARK,JANUARY,10.0
SIA,OTHE,DENMARK,FEBRUARY,8.0
SIA,OTHE,DENMARK,MARCH,5.0
SIA,OTHE,DENMARK,APRIL,0.0
SIA,OTHE,DENMARK,MAY,0.0
SIA,OTHE,DENMARK,JUNE,0.0
SIA,OTHE,DENMARK,JULY,0.0
SIA,OTHE,DENMARK,AUGUST,0.0
SIA,OTHE,DENMARK,SEPTEMBER,2.0
SIA,OTHE,DENMARK,OCTOBER,1.0
SIA,OTHE,DENMARK,NOVEMBER,0.0
SIA,OTHE,DENMARK,DECEMBER,7.0
SIA,OTHE,DOMINICA,JANUARY,1.0
SIA,OTHE,DOMINICA,FEBRUARY,0.0
SIA,OTHE,DOMINICA,MARCH,0.0
SIA,OTHE,DOMINICA,APRIL,0.0
SIA,OTHE,DOMINICA,MAY,1.0
SIA,OTHE,DOMINICA,JUNE,0.0
SIA,OTHE,DOMINICA,JULY,1.0
SIA,OTHE,DOMINICA,AUGUST,1.0
SIA,OTHE,DOMINICA,SEPTEMBER,1.0
SIA,OTHE,DOMINICA,OCTOBER,1.0
SIA,OTHE,DOMINICA,NOVEMBER,0.0
SIA,OTHE,DOMINICA,DECEMBER,0.0
SIA,OTHE,DOMINICAN REPUBLIC,JANUARY,3.0
SIA,OTHE,DOMINICAN REPUBLIC,FEBRUARY,3.0
SIA,OTHE,DOMINICAN REPUBLIC,MARCH,5.0
SIA,OTHE,DOMINICAN REPUBLIC,APRIL,6.0
SIA,OTHE,DOMINICAN REPUBLIC,MAY,7.0
SIA,OTHE,DOMINICAN REPUBLIC,JUNE,5.0
SIA,OTHE,DOMINICAN REPUBLIC,JULY,4.0
SIA,OTHE,DOMINICAN REPUBLIC,AUGUST,10.0
SIA,OTHE,DOMINICAN REPUBLIC,SEPTEMBER,19.0
SIA,OTHE,DOMINICAN REPUBLIC,OCTOBER,10.0
SIA,OTHE,DOMINICAN REPUBLIC,NOVEMBER,13.0
SIA,OTHE,DOMINICAN REPUBLIC,DECEMBER,4.0
SIA,OTHE,ECUADOR,JANUARY,1.0
SIA,OTHE,ECUADOR,FEBRUARY,0.0
SIA,OTHE,ECUADOR,MARCH,0.0
SIA,OTHE,ECUADOR,APRIL,0.0
SIA,OTHE,ECUADOR,MAY,0.0
SIA,OTHE,ECUADOR,JUNE,1.0
SIA,OTHE,ECUADOR,JULY,1.0
SIA,OTHE,ECUADOR,AUGUST,3.0
SIA,OTHE,ECUADOR,SEPTEMBER,0.0
SIA,OTHE,ECUADOR,OCTOBER,0.0
SIA,OTHE,ECUADOR,NOVEMBER,0.0
SIA,OTHE,ECUADOR,DECEMBER,6.0
SIA,OTHE,EL SALVADOR,JANUARY,1.0
SIA,OTHE,EL SALVADOR,FEBRUARY,0.0
SIA,OTHE,EL SALVADOR,MARCH,0.0
SIA,OTHE,EL SALVADOR,APRIL,0.0
SIA,OTHE,EL SALVADOR,MAY,0.0
SIA,OTHE,EL SALVADOR,JUNE,0.0
SIA,OTHE,EL SALVADOR,JULY,0.0
SIA,OTHE,EL SALVADOR,AUGUST,0.0
SIA,OTHE,EL SALVADOR,SEPTEMBER,0.0
SIA,OTHE,EL SALVADOR,OCTOBER,0.0
SIA,OTHE,EL SALVADOR,NOVEMBER,0.0
SIA,OTHE,EL SALVADOR,DECEMBER,0.0
SIA,OTHE,FINLAND,JANUARY,3.0
SIA,OTHE,FINLAND,FEBRUARY,0.0
SIA,OTHE,FINLAND,MARCH,1.0
SIA,OTHE,FINLAND,APRIL,0.0
SIA,OTHE,FINLAND,MAY,0.0
SIA,OTHE,FINLAND,JUNE,1.0
SIA,OTHE,FINLAND,JULY,0.0
SIA,OTHE,FINLAND,AUGUST,0.0
SIA,OTHE,FINLAND,SEPTEMBER,0.0
SIA,OTHE,FINLAND,OCTOBER,0.0
SIA,OTHE,FINLAND,NOVEMBER,2.0
SIA,OTHE,FINLAND,DECEMBER,2.0
SIA,OTHE,FRANCE,JANUARY,7.0
SIA,OTHE,FRANCE,FEBRUARY,3.0
SIA,OTHE,FRANCE,MARCH,4.0
SIA,OTHE,FRANCE,APRIL,2.0
SIA,OTHE,FRANCE,MAY,2.0
SIA,OTHE,FRANCE,JUNE,5.0
SIA,OTHE,FRANCE,JULY,1.0
SIA,OTHE,FRANCE,AUGUST,8.0
SIA,OTHE,FRANCE,SEPTEMBER,2.0
SIA,OTHE,FRANCE,OCTOBER,4.0
SIA,OTHE,FRANCE,NOVEMBER,17.0
SIA,OTHE,FRANCE,DECEMBER,2.0
SIA,OTHE,GERMANY,JANUARY,9.0
SIA,OTHE,GERMANY,FEBRUARY,5.0
SIA,OTHE,GERMANY,MARCH,4.0
SIA,OTHE,GERMANY,APRIL,4.0
SIA,OTHE,GERMANY,MAY,5.0
SIA,OTHE,GERMANY,JUNE,3.0
SIA,OTHE,GERMANY,JULY,8.0
SIA,OTHE,GERMANY,AUGUST,4.0
SIA,OTHE,GERMANY,SEPTEMBER,5.0
SIA,OTHE,GERMANY,OCTOBER,2.0
SIA,OTHE,GERMANY,NOVEMBER,25.0
SIA,OTHE,GERMANY,DECEMBER,19.0
SIA,OTHE,GREECE,JANUARY,1.0
SIA,OTHE,GREECE,FEBRUARY,0.0
SIA,OTHE,GREECE,MARCH,0.0
SIA,OTHE,GREECE,APRIL,0.0
SIA,OTHE,GREECE,MAY,0.0
SIA,OTHE,GREECE,JUNE,0.0
SIA,OTHE,GREECE,JULY,0.0
SIA,OTHE,GREECE,AUGUST,0.0
SIA,OTHE,GREECE,SEPTEMBER,0.0
SIA,OTHE,GREECE,OCTOBER,0.0
SIA,OTHE,GREECE,NOVEMBER,0.0
SIA,OTHE,GREECE,DECEMBER,0.0
SIA,OTHE,GUATEMALA,JANUARY,9.0
SIA,OTHE,GUATEMALA,FEBRUARY,0.0
SIA,OTHE,GUATEMALA,MARCH,0.0
SIA,OTHE,GUATEMALA,APRIL,0.0
SIA,OTHE,GUATEMALA,MAY,2.0
SIA,OTHE,GUATEMALA,JUNE,0.0
SIA,OTHE,GUATEMALA,JULY,0.0
SIA,OTHE,GUATEMALA,AUGUST,0.0
SIA,OTHE,GUATEMALA,SEPTEMBER,0.0
SIA,OTHE,GUATEMALA,OCTOBER,0.0
SIA,OTHE,GUATEMALA,NOVEMBER,1.0
SIA,OTHE,GUATEMALA,DECEMBER,0.0
SIA,OTHE,GUYANA,JANUARY,1.0
SIA,OTHE,GUYANA,FEBRUARY,0.0
SIA,OTHE,GUYANA,MARCH,1.0
SIA,OTHE,GUYANA,APRIL,0.0
SIA,OTHE,GUYANA,MAY,1.0
SIA,OTHE,GUYANA,JUNE,1.0
SIA,OTHE,GUYANA,JULY,0.0
SIA,OTHE,GUYANA,AUGUST,1.0
SIA,OTHE,GUYANA,SEPTEMBER,1.0
SIA,OTHE,GUYANA,OCTOBER,0.0
SIA,OTHE,GUYANA,NOVEMBER,0.0
SIA,OTHE,GUYANA,DECEMBER,0.0
SIA,OTHE,HAITI,JANUARY,1.0
SIA,OTHE,HAITI,FEBRUARY,0.0
SIA,OTHE,HAITI,MARCH,0.0
SIA,OTHE,HAITI,APRIL,0.0
SIA,OTHE,HAITI,MAY,3.0
SIA,OTHE,HAITI,JUNE,0.0
SIA,OTHE,HAITI,JULY,1.0
SIA,OTHE,HAITI,AUGUST,1.0
SIA,OTHE,HAITI,SEPTEMBER,1.0
SIA,OTHE,HAITI,OCTOBER,1.0
SIA,OTHE,HAITI,NOVEMBER,1.0
SIA,OTHE,HAITI,DECEMBER,1.0
SIA,OTHE,HOLLAND,JANUARY,2.0
SIA,OTHE,HOLLAND,FEBRUARY,1.0
SIA,OTHE,HOLLAND,MARCH,2.0
SIA,OTHE,HOLLAND,APRIL,1.0
SIA,OTHE,HOLLAND,MAY,4.0
SIA,OTHE,HOLLAND,JUNE,1.0
SIA,OTHE,HOLLAND,JULY,4.0
SIA,OTHE,HOLLAND,AUGUST,4.0
SIA,OTHE,HOLLAND,SEPTEMBER,1.0
SIA,OTHE,HOLLAND,OCTOBER,0.0
SIA,OTHE,HOLLAND,NOVEMBER,1.0
SIA,OTHE,HOLLAND,DECEMBER,12.0
SIA,OTHE,HONDURAS,JANUARY,2.0
SIA,OTHE,HONDURAS,FEBRUARY,0.0
SIA,OTHE,HONDURAS,MARCH,1.0
SIA,OTHE,HONDURAS,APRIL,0.0
SIA,OTHE,HONDURAS,MAY,0.0
SIA,OTHE,HONDURAS,JUNE,0.0
SIA,OTHE,HONDURAS,JULY,0.0
SIA,OTHE,HONDURAS,AUGUST,0.0
SIA,OTHE,HONDURAS,SEPTEMBER,1.0
SIA,OTHE,HONDURAS,OCTOBER,0.0
SIA,OTHE,HONDURAS,NOVEMBER,0.0
SIA,OTHE,HONDURAS,DECEMBER,1.0
SIA,OTHE,HUNGARY,JANUARY,0.0
SIA,OTHE,HUNGARY,FEBRUARY,0.0
SIA,OTHE,HUNGARY,MARCH,0.0
SIA,OTHE,HUNGARY,APRIL,0.0
SIA,OTHE,HUNGARY,MAY,0.0
SIA,OTHE,HUNGARY,JUNE,0.0
SIA,OTHE,HUNGARY,JULY,0.0
SIA,OTHE,HUNGARY,AUGUST,0.0
SIA,OTHE,HUNGARY,SEPTEMBER,0.0
SIA,OTHE,HUNGARY,OCTOBER,1.0
SIA,OTHE,HUNGARY,NOVEMBER,1.0
SIA,OTHE,HUNGARY,DECEMBER,0.0
SIA,OTHE,INDIA,JANUARY,4.0
SIA,OTHE,INDIA,FEBRUARY,6.0
SIA,OTHE,INDIA,MARCH,7.0
SIA,OTHE,INDIA,APRIL,8.0
SIA,OTHE,INDIA,MAY,10.0
SIA,OTHE,INDIA,JUNE,7.0
SIA,OTHE,INDIA,JULY,11.0
SIA,OTHE,INDIA,AUGUST,13.0
SIA,OTHE,INDIA,SEPTEMBER,18.0
SIA,OTHE,INDIA,OCTOBER,10.0
SIA,OTHE,INDIA,NOVEMBER,18.0
SIA,OTHE,INDIA,DECEMBER,11.0
SIA,OTHE,ITALY,JANUARY,2.0
SIA,OTHE,ITALY,FEBRUARY,3.0
SIA,OTHE,ITALY,MARCH,1.0
SIA,OTHE,ITALY,APRIL,0.0
SIA,OTHE,ITALY,MAY,2.0
SIA,OTHE,ITALY,JUNE,2.0
SIA,OTHE,ITALY,JULY,3.0
SIA,OTHE,ITALY,AUGUST,5.0
SIA,OTHE,ITALY,SEPTEMBER,11.0
SIA,OTHE,ITALY,OCTOBER,4.0
SIA,OTHE,ITALY,NOVEMBER,3.0
SIA,OTHE,ITALY,DECEMBER,9.0
SIA,OTHE,JAPAN,JANUARY,1.0
SIA,OTHE,JAPAN,FEBRUARY,0.0
SIA,OTHE,JAPAN,MARCH,0.0
SIA,OTHE,JAPAN,APRIL,0.0
SIA,OTHE,JAPAN,MAY,1.0
SIA,OTHE,JAPAN,JUNE,0.0
SIA,OTHE,JAPAN,JULY,0.0
SIA,OTHE,JAPAN,AUGUST,0.0
SIA,OTHE,JAPAN,SEPTEMBER,0.0
SIA,OTHE,JAPAN,OCTOBER,0.0
SIA,OTHE,JAPAN,NOVEMBER,1.0
SIA,OTHE,JAPAN,DECEMBER,1.0
SIA,OTHE,KOREA,JANUARY,0.0
SIA,OTHE,KOREA,FEBRUARY,0.0
SIA,OTHE,KOREA,MARCH,0.0
SIA,OTHE,KOREA,APRIL,0.0
SIA,OTHE,KOREA,MAY,2.0
SIA,OTHE,KOREA,JUNE,0.0
SIA,OTHE,KOREA,JULY,0.0
SIA,OTHE,KOREA,AUGUST,0.0
SIA,OTHE,KOREA,SEPTEMBER,2.0
SIA,OTHE,KOREA,OCTOBER,0.0
SIA,OTHE,KOREA,NOVEMBER,0.0
SIA,OTHE,KOREA,DECEMBER,0.0
SIA,OTHE,LUXEMBURG,JANUARY,0.0
SIA,OTHE,LUXEMBURG,FEBRUARY,0.0
SIA,OTHE,LUXEMBURG,MARCH,0.0
SIA,OTHE,LUXEMBURG,APRIL,0.0
SIA,OTHE,LUXEMBURG,MAY,0.0
SIA,OTHE,LUXEMBURG,JUNE,0.0
SIA,OTHE,LUXEMBURG,JULY,1.0
SIA,OTHE,LUXEMBURG,AUGUST,0.0
SIA,OTHE,LUXEMBURG,SEPTEMBER,0.0
SIA,OTHE,LUXEMBURG,OCTOBER,0.0
SIA,OTHE,LUXEMBURG,NOVEMBER,0.0
SIA,OTHE,LUXEMBURG,DECEMBER,0.0
SIA,OTHE,MEXICO,JANUARY,16.0
SIA,OTHE,MEXICO,FEBRUARY,10.0
SIA,OTHE,MEXICO,MARCH,11.0
SIA,OTHE,MEXICO,APRIL,3.0
SIA,OTHE,MEXICO,MAY,3.0
SIA,OTHE,MEXICO,JUNE,2.0
SIA,OTHE,MEXICO,JULY,10.0
SIA,OTHE,MEXICO,AUGUST,7.0
SIA,OTHE,MEXICO,SEPTEMBER,6.0
SIA,OTHE,MEXICO,OCTOBER,10.0
SIA,OTHE,MEXICO,NOVEMBER,9.0
SIA,OTHE,MEXICO,DECEMBER,10.0
SIA,OTHE,MIDDLE EAST,JANUARY,0.0
SIA,OTHE,MIDDLE EAST,FEBRUARY,0.0
SIA,OTHE,MIDDLE EAST,MARCH,2.0
SIA,OTHE,MIDDLE EAST,APRIL,0.0
SIA,OTHE,MIDDLE EAST,MAY,0.0
SIA,OTHE,MIDDLE EAST,JUNE,0.0
SIA,OTHE,MIDDLE EAST,JULY,2.0
SIA,OTHE,MIDDLE EAST,AUGUST,0.0
SIA,OTHE,MIDDLE EAST,SEPTEMBER,0.0
SIA,OTHE,MIDDLE EAST,OCTOBER,0.0
SIA,OTHE,MIDDLE EAST,NOVEMBER,0.0
SIA,OTHE,MIDDLE EAST,DECEMBER,0.0
SIA,OTHE,MONSTERRAT,JANUARY,0.0
SIA,OTHE,MONSTERRAT,FEBRUARY,0.0
SIA,OTHE,MONSTERRAT,MARCH,0.0
SIA,OTHE,MONSTERRAT,APRIL,0.0
SIA,OTHE,MONSTERRAT,MAY,0.0
SIA,OTHE,MONSTERRAT,JUNE,0.0
SIA,OTHE,MONSTERRAT,JULY,0.0
SIA,OTHE,MONSTERRAT,AUGUST,0.0
SIA,OTHE,MONSTERRAT,SEPTEMBER,0.0
SIA,OTHE,MONSTERRAT,OCTOBER,1.0
SIA,OTHE,MONSTERRAT,NOVEMBER,0.0
SIA,OTHE,MONSTERRAT,DECEMBER,0.0
SIA,OTHE,NICARAGUA,JANUARY,0.0
SIA,OTHE,NICARAGUA,FEBRUARY,0.0
SIA,OTHE,NICARAGUA,MARCH,0.0
SIA,OTHE,NICARAGUA,APRIL,0.0
SIA,OTHE,NICARAGUA,MAY,1.0
SIA,OTHE,NICARAGUA,JUNE,0.0
SIA,OTHE,NICARAGUA,JULY,0.0
SIA,OTHE,NICARAGUA,AUGUST,0.0
SIA,OTHE,NICARAGUA,SEPTEMBER,0.0
SIA,OTHE,NICARAGUA,OCTOBER,0.0
SIA,OTHE,NICARAGUA,NOVEMBER,0.0
SIA,OTHE,NICARAGUA,DECEMBER,0.0
SIA,OTHE,NORWAY,JANUARY,3.0
SIA,OTHE,NORWAY,FEBRUARY,3.0
SIA,OTHE,NORWAY,MARCH,11.0
SIA,OTHE,NORWAY,APRIL,1.0
SIA,OTHE,NORWAY,MAY,2.0
SIA,OTHE,NORWAY,JUNE,0.0
SIA,OTHE,NORWAY,JULY,1.0
SIA,OTHE,NORWAY,AUGUST,0.0
SIA,OTHE,NORWAY,SEPTEMBER,0.0
SIA,OTHE,NORWAY,OCTOBER,0.0
SIA,OTHE,NORWAY,NOVEMBER,0.0
SIA,OTHE,NORWAY,DECEMBER,5.0
SIA,OTHE,OTHER ASIA,JANUARY,1.0
SIA,OTHE,OTHER ASIA,FEBRUARY,1.0
SIA,OTHE,OTHER ASIA,MARCH,10.0
SIA,OTHE,OTHER ASIA,APRIL,6.0
SIA,OTHE,OTHER ASIA,MAY,1.0
SIA,OTHE,OTHER ASIA,JUNE,0.0
SIA,OTHE,OTHER ASIA,JULY,6.0
SIA,OTHE,OTHER ASIA,AUGUST,1.0
SIA,OTHE,OTHER ASIA,SEPTEMBER,3.0
SIA,OTHE,OTHER ASIA,OCTOBER,7.0
SIA,OTHE,OTHER ASIA,NOVEMBER,3.0
SIA,OTHE,OTHER ASIA,DECEMBER,4.0
SIA,OTHE,OTHER EUROPE,JANUARY,0.0
SIA,OTHE,OTHER EUROPE,FEBRUARY,2.0
SIA,OTHE,OTHER EUROPE,MARCH,2.0
SIA,OTHE,OTHER EUROPE,APRIL,2.0
SIA,OTHE,OTHER EUROPE,MAY,2.0
SIA,OTHE,OTHER EUROPE,JUNE,0.0
SIA,OTHE,OTHER EUROPE,JULY,1.0
SIA,OTHE,OTHER EUROPE,AUGUST,0.0
SIA,OTHE,OTHER EUROPE,SEPTEMBER,2.0
SIA,OTHE,OTHER EUROPE,OCTOBER,0.0
SIA,OTHE,OTHER EUROPE,NOVEMBER,3.0
SIA,OTHE,OTHER EUROPE,DECEMBER,7.0
SIA,OTHE,PAKISTAN,JANUARY,0.0
SIA,OTHE,PAKISTAN,FEBRUARY,0.0
SIA,OTHE,PAKISTAN,MARCH,0.0
SIA,OTHE,PAKISTAN,APRIL,0.0
SIA,OTHE,PAKISTAN,MAY,0.0
SIA,OTHE,PAKISTAN,JUNE,0.0
SIA,OTHE,PAKISTAN,JULY,1.0
SIA,OTHE,PAKISTAN,AUGUST,1.0
SIA,OTHE,PAKISTAN,SEPTEMBER,0.0
SIA,OTHE,PAKISTAN,OCTOBER,1.0
SIA,OTHE,PAKISTAN,NOVEMBER,0.0
SIA,OTHE,PAKISTAN,DECEMBER,0.0
SIA,OTHE,PANAMA,JANUARY,1.0
SIA,OTHE,PANAMA,FEBRUARY,4.0
SIA,OTHE,PANAMA,MARCH,1.0
SIA,OTHE,PANAMA,APRIL,3.0
SIA,OTHE,PANAMA,MAY,2.0
SIA,OTHE,PANAMA,JUNE,1.0
SIA,OTHE,PANAMA,JULY,0.0
SIA,OTHE,PANAMA,AUGUST,0.0
SIA,OTHE,PANAMA,SEPTEMBER,0.0
SIA,OTHE,PANAMA,OCTOBER,12.0
SIA,OTHE,PANAMA,NOVEMBER,4.0
SIA,OTHE,PANAMA,DECEMBER,3.0
SIA,OTHE,PARAGUAY,JANUARY,0.0
SIA,OTHE,PARAGUAY,FEBRUARY,0.0
SIA,OTHE,PARAGUAY,MARCH,0.0
SIA,OTHE,PARAGUAY,APRIL,0.0
SIA,OTHE,PARAGUAY,MAY,0.0
SIA,OTHE,PARAGUAY,JUNE,0.0
SIA,OTHE,PARAGUAY,JULY,1.0
SIA,OTHE,PARAGUAY,AUGUST,0.0
SIA,OTHE,PARAGUAY,SEPTEMBER,0.0
SIA,OTHE,PARAGUAY,OCTOBER,0.0
SIA,OTHE,PARAGUAY,NOVEMBER,0.0
SIA,OTHE,PARAGUAY,DECEMBER,0.0
SIA,OTHE,PERU,JANUARY,2.0
SIA,OTHE,PERU,FEBRUARY,0.0
SIA,OTHE,PERU,MARCH,0.0
SIA,OTHE,PERU,APRIL,0.0
SIA,OTHE,PERU,MAY,0.0
SIA,OTHE,PERU,JUNE,0.0
SIA,OTHE,PERU,JULY,4.0
SIA,OTHE,PERU,AUGUST,1.0
SIA,OTHE,PERU,SEPTEMBER,4.0
SIA,OTHE,PERU,OCTOBER,0.0
SIA,OTHE,PERU,NOVEMBER,2.0
SIA,OTHE,PERU,DECEMBER,4.0
SIA,OTHE,PHILIPPINES,JANUARY,1.0
SIA,OTHE,PHILIPPINES,FEBRUARY,2.0
SIA,OTHE,PHILIPPINES,MARCH,5.0
SIA,OTHE,PHILIPPINES,APRIL,1.0
SIA,OTHE,PHILIPPINES,MAY,1.0
SIA,OTHE,PHILIPPINES,JUNE,0.0
SIA,OTHE,PHILIPPINES,JULY,3.0
SIA,OTHE,PHILIPPINES,AUGUST,1.0
SIA,OTHE,PHILIPPINES,SEPTEMBER,1.0
SIA,OTHE,PHILIPPINES,OCTOBER,3.0
SIA,OTHE,PHILIPPINES,NOVEMBER,1.0
SIA,OTHE,PHILIPPINES,DECEMBER,1.0
SIA,OTHE,POLAND,JANUARY,0.0
SIA,OTHE,POLAND,FEBRUARY,1.0
SIA,OTHE,POLAND,MARCH,0.0
SIA,OTHE,POLAND,APRIL,1.0
SIA,OTHE,POLAND,MAY,0.0
SIA,OTHE,POLAND,JUNE,2.0
SIA,OTHE,POLAND,JULY,2.0
SIA,OTHE,POLAND,AUGUST,1.0
SIA,OTHE,POLAND,SEPTEMBER,4.0
SIA,OTHE,POLAND,OCTOBER,2.0
SIA,OTHE,POLAND,NOVEMBER,1.0
SIA,OTHE,POLAND,DECEMBER,2.0
SIA,OTHE,PORTUGAL,JANUARY,0.0
SIA,OTHE,PORTUGAL,FEBRUARY,0.0
SIA,OTHE,PORTUGAL,MARCH,0.0
SIA,OTHE,PORTUGAL,APRIL,0.0
SIA,OTHE,PORTUGAL,MAY,0.0
SIA,OTHE,PORTUGAL,JUNE,0.0
SIA,OTHE,PORTUGAL,JULY,0.0
SIA,OTHE,PORTUGAL,AUGUST,0.0
SIA,OTHE,PORTUGAL,SEPTEMBER,1.0
SIA,OTHE,PORTUGAL,OCTOBER,1.0
SIA,OTHE,PORTUGAL,NOVEMBER,0.0
SIA,OTHE,PORTUGAL,DECEMBER,0.0
SIA,OTHE,RUSSIA,JANUARY,2.0
SIA,OTHE,RUSSIA,FEBRUARY,2.0
SIA,OTHE,RUSSIA,MARCH,2.0
SIA,OTHE,RUSSIA,APRIL,2.0
SIA,OTHE,RUSSIA,MAY,0.0
SIA,OTHE,RUSSIA,JUNE,0.0
SIA,OTHE,RUSSIA,JULY,2.0
SIA,OTHE,RUSSIA,AUGUST,0.0
SIA,OTHE,RUSSIA,SEPTEMBER,1.0
SIA,OTHE,RUSSIA,OCTOBER,0.0
SIA,OTHE,RUSSIA,NOVEMBER,1.0
SIA,OTHE,RUSSIA,DECEMBER,0.0
SIA,OTHE,SINGAPORE,JANUARY,0.0
SIA,OTHE,SINGAPORE,FEBRUARY,0.0
SIA,OTHE,SINGAPORE,MARCH,0.0
SIA,OTHE,SINGAPORE,APRIL,0.0
SIA,OTHE,SINGAPORE,MAY,0.0
SIA,OTHE,SINGAPORE,JUNE,0.0
SIA,OTHE,SINGAPORE,JULY,2.0
SIA,OTHE,SINGAPORE,AUGUST,0.0
SIA,OTHE,SINGAPORE,SEPTEMBER,0.0
SIA,OTHE,SINGAPORE,OCTOBER,0.0
SIA,OTHE,SINGAPORE,NOVEMBER,0.0
SIA,OTHE,SINGAPORE,DECEMBER,0.0
SIA,OTHE,SPAIN,JANUARY,3.0
SIA,OTHE,SPAIN,FEBRUARY,1.0
SIA,OTHE,SPAIN,MARCH,2.0
SIA,OTHE,SPAIN,APRIL,4.0
SIA,OTHE,SPAIN,MAY,5.0
SIA,OTHE,SPAIN,JUNE,7.0
SIA,OTHE,SPAIN,JULY,8.0
SIA,OTHE,SPAIN,AUGUST,13.0
SIA,OTHE,SPAIN,SEPTEMBER,6.0
SIA,OTHE,SPAIN,OCTOBER,8.0
SIA,OTHE,SPAIN,NOVEMBER,1.0
SIA,OTHE,SPAIN,DECEMBER,4.0
SIA,OTHE,ST. KITTS/NEVIS/ANGUILLA,JANUARY,1.0
SIA,OTHE,ST. KITTS/NEVIS/ANGUILLA,FEBRUARY,0.0
